PROTID	GENEID	GRLCL_1D_ETHCD_INT	GRLCL_1D_HCD_INT	GRLCL_2D_ETHCD_INT	
na	na	GRLCL_1D	GRLCL_1D	GRLCL_2D	
A6NFI3	ZNF316	0.000000	0.000000	0.000000	
O00308	WWP2	0.000000	0.000000	0.000000	
P31150	GDI1	0.000000	0.000000	0.000000	
P55039	DRG2	0.000000	0.000000	0.000000	
P78312	FAM193A	0.000000	0.000000	0.000000	
Q13257	MAD2L1	0.000000	0.000000	0.000000	
Q7Z2Z2	EFL1	0.000000	0.000000	0.000000	
Q8IUF1	ZNG1B	0.000000	0.000000	0.000000	
Q9H0A8	COMMD4	0.000000	0.000000	0.000000	
Q9Y6G5	COMMD10	0.000000	0.000000	0.000000	
P08243	ASNS	0.000000	0.000000	0.000000	
P33176	KIF5B	0.000000	0.000000	0.000000	
P62136	PPP1CA	0.000000	0.000000	0.000000	
Q6UWU4	C6orf89	0.000000	0.000000	0.000000	
Q86YC3	NRROS	0.000000	0.000000	0.000000	
Q8IWE5	PLEKHM2	0.000000	0.000000	0.000000	
Q8TAP8	PPP1R35	0.000000	0.000000	0.000000	
Q96CQ1	SLC25A36	0.000000	0.000000	0.000000	
Q99538	LGMN	0.000000	0.000000	0.000000	
Q9H1J1	UPF3A	0.000000	0.000000	0.000000	
Q9UQR1	ZNF148	0.000000	0.000000	0.000000	
Q0PNE2	ELP6	0.000000	0.000000	0.000000	
Q6F5E8	CARMIL2	0.000000	0.000000	0.000000	
Q7Z6B0	CCDC91	0.000000	0.000000	0.000000	
Q96H96	COQ2	0.000000	0.000000	0.000000	
Q9H000	MKRN2	0.000000	0.000000	0.000000	
Q9ULC5	ACSL5	0.000000	0.000000	0.000000	
Q9Y230	RUVBL2	0.000000	0.000000	0.000000	
Q9Y4C1	KDM3A	0.000000	0.000000	0.000000	
Q9Y4H4	GPSM3	0.000000	0.000000	0.000000	
O15524	SOCS1	0.000000	0.000000	0.000000	
O75369	FLNB	0.000000	0.000000	0.000000	
O95571	ETHE1	0.000000	0.000000	0.000000	
P08651	NFIC	0.000000	0.000000	0.000000	
P13489	RNH1	0.000000	0.000000	0.000000	
P19784	CSNK2A2	0.000000	0.000000	0.000000	
P30511	HLA-F	0.000000	0.000000	0.000000	
Q08170	SRSF4	0.000000	0.000000	0.000000	
Q12792	TWF1	0.000000	0.000000	0.000000	
Q8IZ83	ALDH16A1	0.000000	0.000000	0.000000	
Q8N2R0	OSR2	0.000000	0.000000	0.000000	
Q8WUZ0	BCL7C	0.000000	0.000000	0.000000	
Q96LB3	IFT74	0.000000	0.000000	0.000000	
P15735	PHKG2	0.000000	0.000000	0.000000	
P46952	HAAO	0.000000	0.000000	0.000000	
Q01201	RELB	0.000000	0.000000	0.000000	
Q96PN7	TRERF1	0.000000	0.000000	0.000000	
Q9H4I3	TRABD	0.000000	0.000000	0.000000	
Q13625	TP53BP2	0.000000	0.000000	0.000000	
Q9NZJ0	DTL	0.000000	0.000000	0.000000	
Q9UBN7	HDAC6	0.000000	0.000000	0.000000	
A0JNW5	BLTP3B	0.000000	0.000000	0.000000	
O75691	UTP20	0.000000	0.000000	0.000000	
Q8TD17	ZNF398	0.000000	0.000000	0.000000	
Q92823	NRCAM	0.000000	0.000000	0.000000	
Q9UQ49	NEU3	0.000000	0.000000	0.000000	
O14715	RGPD8	0.000000	0.000000	0.000000	
P53801	PTTG1IP	0.000000	0.000000	0.000000	
Q5VWP2	TENT5C	0.000000	0.000000	0.000000	
Q6NUK4	REEP3	0.000000	0.000000	0.000000	
Q7Z739	YTHDF3	0.000000	0.000000	0.000000	
Q9NWK9	ZNHIT6	0.000000	0.000000	0.000000	
O14734	ACOT8	0.000000	0.000000	0.000000	
O75882	ATRN	0.000000	0.000000	0.000000	
Q5VTR2	RNF20	0.000000	0.000000	0.000000	
Q96BX8	MOB3A	0.000000	0.000000	0.000000	
P04843	RPN1	0.000000	0.000000	0.000000	
Q13428	TCOF1	0.000000	0.000000	0.000000	
Q8N1G0	ZNF687	0.000000	0.000000	0.000000	
Q92543	SNX19	0.000000	0.000000	0.000000	
A8MY62	LACTBL1	0.000000	0.000000	0.000000	
P35869	AHR	0.000000	0.000000	0.000000	
Q6NWY9	PRPF40B	0.000000	0.000000	0.000000	
Q92685	ALG3	0.000000	0.000000	0.000000	
Q93063	EXT2	0.000000	0.000000	0.000000	
O76031	CLPX	0.000000	0.000000	0.000000	
Q7LGA3	HS2ST1	0.000000	0.000000	0.000000	
Q9Y265	RUVBL1	0.000000	0.000000	0.000000	
Q99741	CDC6	0.000000	0.000000	0.000000	
Q96ST3	SIN3A	0.000000	0.000000	0.000000	
Q9BUA3	SPINDOC	0.000000	0.000000	0.000000	
Q9NSI6	BRWD1	0.000000	0.000000	0.000000	
Q6P179	ERAP2	0.000000	0.000000	0.000000	
Q86X10	RALGAPB	0.000000	0.000000	0.000000	
Q8NFH3	NUP43	0.000000	0.000000	0.000000	
Q96BD8	SKA1	0.000000	0.000000	0.000000	
A0A024RBG1	NUDT4B	0.000000	0.000000	0.000000	
A6NIE6	RRN3P2	0.000000	0.000000	0.000000	
Q70J99	UNC13D	0.000000	0.000000	0.000000	
Q7Z2W4	ZC3HAV1	0.000000	0.000000	0.000000	
Q9GZP4	PITHD1	0.000000	0.000000	0.000000	
Q9NZW5	PALS2	0.000000	0.000000	0.000000	
Q9UBE8	NLK	0.000000	0.000000	0.000000	
O43414	ERI3	0.000000	0.000000	0.000000	
P35611	ADD1	0.000000	0.000000	0.000000	
P61421	ATP6V0D1	0.000000	0.000000	0.000000	
Q9NYV4	CDK12	0.000000	0.000000	0.000000	
P54132	BLM	0.000000	0.000000	0.000000	
Q86SX3	TEDC1	0.000000	0.000000	0.000000	
Q9Y320	TMX2	0.000000	0.000000	0.000000	
Q9UNN5	FAF1	0.000000	0.000000	0.000000	
O00541	PES1	0.000000	0.000000	0.000000	
Q15072	ZNF146	0.000000	0.000000	0.000000	
P46531	NOTCH1	0.000000	0.000000	0.000000	
Q8IZ52	CHPF	0.000000	0.000000	0.000000	
Q96SB4	SRPK1	0.000000	0.000000	0.000000	
Q9HBT7	ZNF287	0.000000	0.000000	0.000000	
Q9BQ04	RBM4B	0.000000	0.000000	0.000000	
Q9BXS5	AP1M1	0.000000	0.000000	0.000000	
Q9GZR1	SENP6	0.000000	0.000000	0.000000	
Q9H5I1	SUV39H2	0.000000	0.000000	0.000000	
Q9UNF0	PACSIN2	0.000000	0.000000	0.000000	
O75150	RNF40	0.000000	0.000000	0.000000	
Q7Z3V4	UBE3B	0.000000	0.000000	0.000000	
O00507	USP9Y	0.000000	0.000000	0.000000	
Q53T94	TAF1B	0.000000	0.000000	0.000000	
Q12955	ANK3	0.000000	0.000000	0.000000	
Q96EH5	RPL39L	0.000000	0.000000	0.000000	
Q9UJ41	RABGEF1	0.000000	0.000000	0.000000	
Q9UHA4	LAMTOR3	0.000000	0.000000	0.000000	
Q96G91	P2RY11	0.000000	0.000000	0.000000	
Q9NXR8	ING3	0.000000	0.000000	0.000000	
P61201	COPS2	0.000000	0.000000	0.000000	
Q06945	SOX4	0.000000	0.000000	0.000000	
Q8IVG5	SAMD9L	0.000000	0.000000	0.000000	
Q9UH36	SRRD	0.000000	0.000000	0.000000	
Q9H6A9	PCNX3	0.000000	0.000000	0.000000	
Q9NYF3	FAM53C	0.000000	0.000000	0.000000	
P42681	TXK	0.000000	0.000000	0.000000	
Q9BQ67	GRWD1	0.000000	0.000000	0.000000	
O43474	KLF4	0.000000	0.000000	0.000000	
Q9BQC3	DPH2	0.000000	0.000000	0.000000	
Q9H2P0	ADNP	0.000000	0.000000	0.000000	
O95696	BRD1	0.000000	0.000000	0.000000	
P51793	CLCN4	0.000000	0.000000	0.000000	
Q96JQ0	DCHS1	0.000000	0.000000	0.000000	
Q8IYH5	ZZZ3	0.000000	0.000000	0.000000	
Q52LJ0	FAM98B	0.000000	0.000000	0.000000	
Q5FWE3	PRRT3	0.000000	0.000000	0.000000	
Q7Z3E1	TIPARP	0.000000	0.000000	0.000000	
P09960	LTA4H	0.000000	0.000000	0.000000	
P52789	HK2	0.000000	0.000000	0.000000	
P34896	SHMT1	0.000000	0.000000	0.000000	
P47929	LGALS7	0.000000	0.000000	0.000000	
P62241	RPS8	0.000000	0.000000	0.000000	
Q7L591	DOK3	0.000000	0.000000	0.000000	
Q96RE7	NACC1	0.000000	0.000000	0.000000	
Q9BWH2	FUNDC2	0.000000	0.000000	0.000000	
Q9UGN5	PARP2	0.000000	0.000000	0.000000	
Q9Y570	PPME1	0.000000	0.000000	0.000000	
O75312	ZPR1	0.000000	0.000000	0.000000	
P19484	TFEB	0.000000	0.000000	0.000000	
P51116	FXR2	0.000000	0.000000	0.000000	
Q09327	MGAT3	0.000000	0.000000	0.000000	
Q9NPL8	TIMMDC1	0.000000	0.000000	0.000000	
Q9NVC6	MED17	0.000000	0.000000	0.000000	
O75569	PRKRA	0.000000	0.000000	0.000000	
Q16629	SRSF7	0.000000	0.000000	0.000000	
Q8WZ60	KLHL6	0.000000	0.000000	0.000000	
Q969K3	RNF34	0.000000	0.000000	0.000000	
Q969W3	VCF1	0.000000	0.000000	0.000000	
Q96A26	FAM162A	0.000000	0.000000	0.000000	
Q9H7L9	SUDS3	0.000000	0.000000	0.000000	
P04049	RAF1	0.000000	0.000000	0.000000	
P34947	GRK5	0.000000	0.000000	0.000000	
Q14164	IKBKE	0.000000	0.000000	0.000000	
Q8TB68	PRR7	0.000000	0.000000	0.000000	
Q9BUI4	POLR3C	0.000000	0.000000	0.000000	
Q9BV40	VAMP8	0.000000	0.000000	0.000000	
Q9BZK7	TBL1XR1	0.000000	0.000000	0.000000	
Q9UK76	JPT1	0.000000	0.000000	0.000000	
A8MPP1	DDX11L8	0.000000	0.000000	0.000000	
P15924	DSP	0.000000	0.000000	0.000000	
P16949	STMN1	0.000000	0.000000	0.000000	
Q9HAF1	MEAF6	0.000000	0.000000	0.000000	
Q9HAS0	C17orf75	0.000000	0.000000	0.000000	
B7Z6K7	ZNF814	0.000000	0.000000	0.000000	
Q86VQ1	GLCCI1	0.000000	0.000000	0.000000	
Q86X53	ERICH1	0.000000	0.000000	0.000000	
Q9BQ48	MRPL34	0.000000	0.000000	0.000000	
Q9BT30	ALKBH7	0.000000	0.000000	0.000000	
Q9BUG6	ZSCAN5A	0.000000	0.000000	0.000000	
Q9C091	GREB1L	0.000000	0.000000	0.000000	
Q9NYL2	MAP3K20	0.000000	0.000000	0.000000	
A0AV02	SLC12A8	0.000000	0.000000	0.000000	
O96000	NDUFB10	0.000000	0.000000	0.000000	
P20674	COX5A	0.000000	0.000000	0.000000	
Q86VS8	HOOK3	0.000000	0.000000	0.000000	
Q8NFY9	KBTBD8	0.000000	0.000000	0.000000	
Q9GZZ1	NAA50	0.000000	0.000000	0.000000	
Q9H7U1	CCSER2	0.000000	0.000000	0.000000	
P09668	CTSH	0.000000	0.000000	0.000000	
P16152	CBR1	0.000000	0.000000	0.000000	
Q9BXW7	HDHD5	0.000000	0.000000	0.000000	
Q9NU19	TBC1D22B	0.000000	0.000000	0.000000	
O75368	SH3BGRL	0.000000	0.000000	0.000000	
Q9NVM9	INTS13	0.000000	0.000000	0.000000	
Q9P021	CRIPT	0.000000	0.000000	0.000000	
O94887	FARP2	0.000000	0.000000	0.000000	
P07476	IVL	0.000000	0.000000	0.000000	
P40926	MDH2	0.000000	0.000000	0.000000	
Q15326	ZMYND11	0.000000	0.000000	0.000000	
Q8IVP9	ZNF547	0.000000	0.000000	0.000000	
Q9NUP7	TRMT13	0.000000	0.000000	0.000000	
Q3LXA3	TKFC	0.000000	0.000000	0.000000	
Q8NB37	GATD1	0.000000	0.000000	0.000000	
Q9UN81	L1RE1	0.000000	0.000000	0.000000	
O75348	ATP6V1G1	0.000000	0.000000	0.000000	
O95067	CCNB2	0.000000	0.000000	0.000000	
O95759	TBC1D8	0.000000	0.000000	0.000000	
Q13177	PAK2	0.000000	0.000000	0.000000	
Q7RTN6	STRADA	0.000000	0.000000	0.000000	
Q99439	CNN2	0.000000	0.000000	0.000000	
Q9BPW8	NIPSNAP1	0.000000	0.000000	0.000000	
Q9Y236	OSGIN2	0.000000	0.000000	0.000000	
O95081	AGFG2	0.000000	0.000000	0.000000	
P50453	SERPINB9	0.000000	0.000000	0.000000	
P55345	PRMT2	0.000000	0.000000	0.000000	
P56181	NDUFV3	0.000000	0.000000	0.000000	
Q5T4F4	ZFYVE27	0.000000	0.000000	0.000000	
Q9BXS4	TMEM59	0.000000	0.000000	0.000000	
Q9NUP1	BLOC1S4	0.000000	0.000000	0.000000	
Q9Y2V7	COG6	0.000000	0.000000	0.000000	
P41440	SLC19A1	0.000000	0.000000	0.000000	
Q9Y3P8	SIT1	0.000000	0.000000	0.000000	
P23526	AHCY	0.000000	0.000000	0.000000	
Q6ZNJ1	NBEAL2	0.000000	0.000000	0.000000	
P10599	TXN	0.000000	0.000000	0.000000	
Q08257	CRYZ	0.000000	0.000000	0.000000	
Q15527	SURF2	0.000000	0.000000	0.000000	
Q6P5S7	RNASEK	0.000000	0.000000	0.000000	
A0PJX4	SHISA3	0.000000	0.000000	0.000000	
P17174	GOT1	0.000000	0.000000	0.000000	
P28289	TMOD1	0.000000	0.000000	0.000000	
P38398	BRCA1	0.000000	0.000000	0.000000	
P38646	HSPA9	0.000000	0.000000	0.000000	
Q32P28	P3H1	0.000000	0.000000	0.000000	
Q96CV9	OPTN	0.000000	0.000000	0.000000	
Q9H8W3	FAM204A	0.000000	0.000000	0.000000	
P43034	PAFAH1B1	0.000000	0.000000	0.000000	
Q17RN3	FAM98C	0.000000	0.000000	0.000000	
Q96D71	REPS1	0.000000	0.000000	0.000000	
Q96S38	RPS6KC1	0.000000	0.000000	0.000000	
O75129	ASTN2	0.000000	0.000000	0.000000	
O75940	SMNDC1	0.000000	0.000000	0.000000	
Q0VG06	FAAP100	0.000000	0.000000	0.000000	
Q6GPH4	XAF1	0.000000	0.000000	0.000000	
Q6P1J9	CDC73	0.000000	0.000000	0.000000	
Q9UL63	MKLN1	0.000000	0.000000	0.000000	
Q15392	DHCR24	0.000000	0.000000	0.000000	
Q96SY0	INTS14	0.000000	0.000000	0.000000	
Q9NP66	HMG20A	0.000000	0.000000	0.000000	
Q13287	NMI	0.000000	0.000000	0.000000	
Q70HW3	SLC25A26	0.000000	0.000000	0.000000	
Q9UIJ7	AK3	0.000000	0.000000	0.000000	
O96005	CLPTM1	0.000000	0.000000	0.000000	
Q04837	SSBP1	0.000000	0.000000	0.000000	
Q9NQ88	TIGAR	0.000000	0.000000	0.000000	
Q9NX24	NHP2	0.000000	0.000000	0.000000	
Q9Y6D5	ARFGEF2	0.000000	0.000000	0.000000	
Q8TEA8	DTD1	0.000000	0.000000	0.000000	
P14406	COX7A2	0.000000	0.000000	0.000000	
P52565	ARHGDIA	0.000000	0.000000	0.000000	
P56134	ATP5MF	0.000000	0.000000	0.000000	
Q9NRK6	ABCB10	0.000000	0.000000	0.000000	
Q9UDY4	DNAJB4	0.000000	0.000000	0.000000	
Q86XZ4	SPATS2	0.000000	0.000000	0.000000	
Q96EY5	MVB12A	0.000000	0.000000	0.000000	
O00623	PEX12	0.000000	0.000000	0.000000	
P53582	METAP1	0.000000	0.000000	0.000000	
Q09019	DMWD	0.000000	0.000000	0.000000	
Q5JVS0	HABP4	0.000000	0.000000	0.000000	
P00813	ADA	0.000000	0.000000	0.000000	
Q9NWF9	RNF216	0.000000	0.000000	0.000000	
P63313	TMSB10	0.000000	0.000000	0.000000	
Q6PJF5	RHBDF2	0.000000	0.000000	0.000000	
Q6ZUI0	TPRG1	0.000000	0.000000	0.000000	
Q9BUV0	RSRP1	0.000000	0.000000	0.000000	
Q14247	CTTN	0.000000	0.000000	0.000000	
Q96ST2	IWS1	0.000000	0.000000	0.000000	
O43679	LDB2	0.000000	0.000000	0.000000	
Q66K14	TBC1D9B	0.000000	0.000000	0.000000	
Q96FX7	TRMT61A	0.000000	0.000000	0.000000	
O15382	BCAT2	0.000000	0.000000	0.000000	
P19440	GGT1	0.000000	0.000000	0.000000	
Q16513	PKN2	0.000000	0.000000	0.000000	
Q5MNZ6	WDR45B	0.000000	0.000000	0.000000	
Q8TA86	RP9	0.000000	0.000000	0.000000	
Q9H1I8	ASCC2	0.000000	0.000000	0.000000	
Q12852	MAP3K12	0.000000	0.000000	0.000000	
Q5SNT2	TMEM201	0.000000	0.000000	0.000000	
P30825	SLC7A1	0.000000	0.000000	0.000000	
P47992	XCL1	0.000000	0.000000	0.000000	
P82933	MRPS9	0.000000	0.000000	0.000000	
Q92734	TFG	0.000000	0.000000	0.000000	
Q9NU23	LYRM2	0.000000	0.000000	0.000000	
O75063	FAM20B	0.000000	0.000000	0.000000	
Q9C0B7	TANGO6	0.000000	0.000000	0.000000	
O14879	IFIT3	0.000000	0.000000	0.000000	
P07737	PFN1	0.000000	0.000000	0.000000	
P23368	ME2	0.000000	0.000000	0.000000	
P53814	SMTN	0.000000	0.000000	0.000000	
Q5JRX3	PITRM1	0.000000	0.000000	0.000000	
Q9UJA3	MCM8	0.000000	0.000000	0.000000	
O75346	ZNF253	0.000000	0.000000	0.000000	
O75446	SAP30	0.000000	0.000000	0.000000	
P46108	CRK	0.000000	0.000000	0.000000	
Q5T7M9	DIPK1A	0.000000	0.000000	0.000000	
P07384	CAPN1	0.000000	0.000000	0.000000	
Q9BRR6	ADPGK	0.000000	0.000000	0.000000	
Q13015	MLLT11	0.000000	0.000000	0.000000	
Q86WJ1	CHD1L	0.000000	0.000000	0.000000	
Q8IYD8	FANCM	0.000000	0.000000	0.000000	
P08397	HMBS	0.000000	0.000000	0.000000	
P40818	USP8	0.000000	0.000000	0.000000	
Q14699	RFTN1	0.000000	0.000000	0.000000	
Q96LC9	BMF	0.000000	0.000000	0.000000	
O14530	TXNDC9	0.000000	0.000000	0.000000	
P50452	SERPINB8	0.000000	0.000000	0.000000	
Q8IY18	SMC5	0.000000	0.000000	0.000000	
Q14149	MORC3	0.000000	0.000000	0.000000	
Q8TD47	RPS4Y2	0.000000	0.000000	0.000000	
Q9UNL2	SSR3	0.000000	0.000000	0.000000	
P07359	GP1BA	0.000000	0.000000	0.000000	
Q5MIZ7	PPP4R3B	0.000000	0.000000	0.000000	
O95747	OXSR1	0.000000	0.000000	0.000000	
Q68EM7	ARHGAP17	0.000000	0.000000	0.000000	
Q8WVQ1	CANT1	0.000000	0.000000	0.000000	
Q9UBK9	UXT	0.000000	0.000000	0.000000	
Q9UJA5	TRMT6	0.000000	0.000000	0.000000	
O15417	TNRC18	0.000000	0.000000	0.000000	
P46019	PHKA2	0.000000	0.000000	0.000000	
Q53EP0	FNDC3B	0.000000	0.000000	0.000000	
O60678	PRMT3	0.000000	0.000000	0.000000	
Q16553	LY6E	0.000000	0.000000	0.000000	
Q9NQR4	NIT2	0.000000	0.000000	0.000000	
P17812	CTPS1	0.000000	0.000000	0.000000	
O00193	SMAP	0.000000	0.000000	0.000000	
O00567	NOP56	0.000000	0.000000	0.000000	
O75177	SS18L1	0.000000	0.000000	0.000000	
P40925	MDH1	0.000000	0.000000	0.000000	
Q12874	SF3A3	0.000000	0.000000	0.000000	
Q96J42	TXNDC15	0.000000	0.000000	0.000000	
Q96JP5	ZFP91	0.000000	0.000000	0.000000	
Q99704	DOK1	0.000000	0.000000	0.000000	
Q9BV99	LRRC61	0.000000	0.000000	0.000000	
Q9NR77	PXMP2	0.000000	0.000000	0.000000	
Q9NTK5	OLA1	0.000000	0.000000	0.000000	
P01583	IL1A	0.000000	0.000000	0.000000	
Q9H257	CARD9	0.000000	0.000000	0.000000	
Q9NZZ3	CHMP5	0.000000	0.000000	0.000000	
Q9BYN8	MRPS26	0.000000	0.000000	0.000000	
Q02750	MAP2K1	0.000000	0.000000	0.000000	
Q14162	SCARF1	0.000000	0.000000	0.000000	
Q6FIF0	ZFAND6	0.000000	0.000000	0.000000	
Q6ZRQ5	MMS22L	0.000000	0.000000	0.000000	
Q9BZQ8	NIBAN1	0.000000	0.000000	0.000000	
P31512	FMO4	0.000000	0.000000	0.000000	
P39210	MPV17	0.000000	0.000000	0.000000	
Q08752	PPID	0.000000	0.000000	0.000000	
O14802	POLR3A	0.000000	0.000000	0.000000	
Q9UFG5	C19orf25	0.000000	0.000000	0.000000	
P27361	MAPK3	0.000000	0.000000	0.000000	
P52803	EFNA5	0.000000	0.000000	0.000000	
Q14526	HIC1	0.000000	0.000000	0.000000	
Q6ZNA4	RNF111	0.000000	0.000000	0.000000	
Q96S44	TP53RK	0.000000	0.000000	0.000000	
Q9H5U6	ZCCHC4	0.000000	0.000000	0.000000	
Q9NPF4	OSGEP	0.000000	0.000000	0.000000	
Q8IUX1	TMEM126B	0.000000	0.000000	0.000000	
Q8N6N2	TTC9B	0.000000	0.000000	0.000000	
Q9Y6B2	EID1	0.000000	0.000000	0.000000	
P61289	PSME3	0.000000	0.000000	0.000000	
P58005	SESN3	0.000000	0.000000	0.000000	
Q7Z333	SETX	0.000000	0.000000	0.000000	
Q9H3E2	SNX25	0.000000	0.000000	0.000000	
Q9NVS2	MRPS18A	0.000000	0.000000	0.000000	
O75935	DCTN3	0.000000	0.000000	0.000000	
O76075	DFFB	0.000000	0.000000	0.000000	
P11182	DBT	0.000000	0.000000	0.000000	
P30533	LRPAP1	0.000000	0.000000	0.000000	
Q15796	SMAD2	0.000000	0.000000	0.000000	
A6NFQ2	TCAF2	0.000000	0.000000	0.000000	
P62495	ETF1	0.000000	0.000000	0.000000	
Q9H3H1	TRIT1	0.000000	0.000000	0.000000	
Q9H3L0	MMADHC	0.000000	0.000000	0.000000	
Q8WUB8	PHF10	0.000000	0.000000	0.000000	
O14745	NHERF1	0.000000	0.000000	0.000000	
Q13608	PEX6	0.000000	0.000000	0.000000	
Q5K651	SAMD9	0.000000	0.000000	0.000000	
Q9ULI3	HEG1	0.000000	0.000000	0.000000	
O00444	PLK4	0.000000	0.000000	0.000000	
P56962	STX17	0.000000	0.000000	0.000000	
Q56NI9	ESCO2	0.000000	0.000000	0.000000	
O75330	HMMR	0.000000	0.000000	0.000000	
Q6UWE0	LRSAM1	0.000000	0.000000	0.000000	
O75616	ERAL1	0.000000	0.000000	0.000000	
Q86VD7	SLC25A42	0.000000	0.000000	0.000000	
Q9NVD3	SETD4	0.000000	0.000000	0.000000	
Q13572	ITPK1	0.000000	0.000000	0.000000	
Q5TBB1	RNASEH2B	0.000000	0.000000	0.000000	
Q9NW61	PLEKHJ1	0.000000	0.000000	0.000000	
Q9Y5T5	USP16	0.000000	0.000000	0.000000	
Q16656	NRF1	0.000000	0.000000	0.000000	
Q9HCL3	ZFP14	0.000000	0.000000	0.000000	
Q9NUA8	ZBTB40	0.000000	0.000000	0.000000	
Q16514	TAF12	0.000000	0.000000	0.000000	
Q9H672	ASB7	0.000000	0.000000	0.000000	
Q9UHJ6	SHPK	0.000000	0.000000	0.000000	
O00458	IFRD1	0.000000	0.000000	0.000000	
P10768	ESD	0.000000	0.000000	0.000000	
O00488	ZNF593	0.000000	0.000000	0.000000	
O15228	GNPAT	0.000000	0.000000	0.000000	
P62328	TMSB4X	0.000000	0.000000	0.000000	
O43257	ZNHIT1	0.000000	0.000000	0.000000	
P41743	PRKCI	0.000000	0.000000	0.000000	
P61088	UBE2N	0.000000	0.000000	0.000000	
Q8WU10	PYROXD1	0.000000	0.000000	0.000000	
O15265	ATXN7	0.000000	0.000000	0.000000	
O95721	SNAP29	0.000000	0.000000	0.000000	
Q13472	TOP3A	0.000000	0.000000	0.000000	
Q6YI46	TMEM64	0.000000	0.000000	0.000000	
Q6ZSR9		0.000000	0.000000	0.000000	
Q9BW71	HIRIP3	0.000000	0.000000	0.000000	
A2A288	ZC3H12D	0.000000	0.000000	0.000000	
O43526	KCNQ2	0.000000	0.000000	0.000000	
Q9NRV9	HEBP1	0.000000	0.000000	0.000000	
O43502	RAD51C	0.000000	0.000000	0.000000	
Q27J81	INF2	0.000000	0.000000	0.000000	
Q96PP8	GBP5	0.000000	0.000000	0.000000	
Q9UIL1	SCOC	0.000000	0.000000	0.000000	
Q5BLP8	NICOL1	0.000000	0.000000	0.000000	
Q8IXT5	RBM12B	0.000000	0.000000	0.000000	
Q96NY7	CLIC6	0.000000	0.000000	0.000000	
O14776	TCERG1	0.000000	0.000000	0.000000	
P06340	HLA-DOA	0.000000	0.000000	0.000000	
Q05519	SRSF11	0.000000	0.000000	0.000000	
Q69YH5	CDCA2	0.000000	0.000000	0.000000	
Q9P0M9	MRPL27	0.000000	0.000000	0.000000	
O15121	DEGS1	0.000000	0.000000	0.000000	
O75934	BCAS2	0.000000	0.000000	0.000000	
P32929	CTH	0.000000	0.000000	0.000000	
Q8TE02	ELP5	0.000000	0.000000	0.000000	
O43147	SGSM2	0.000000	0.000000	0.000000	
Q9H5V7	IKZF5	0.000000	0.000000	0.000000	
Q9NX40	OCIAD1	0.000000	0.000000	0.000000	
O00116	AGPS	0.000000	0.000000	0.000000	
P62847	RPS24	0.000000	0.000000	0.000000	
O15144	ARPC2	0.000000	0.000000	0.000000	
O15172	PSPHP1	0.000000	0.000000	0.000000	
P98182	ZNF200	0.000000	0.000000	0.000000	
Q9Y6E2	BZW2	0.000000	0.000000	0.000000	
O14862	AIM2	0.000000	0.000000	0.000000	
P32119	PRDX2	0.000000	0.000000	0.000000	
Q9BVT8	TMUB1	0.000000	0.000000	0.000000	
C9JLW8	MCRIP1	0.000000	0.000000	0.000000	
P14735	IDE	0.000000	0.000000	0.000000	
P62952	BLCAP	0.000000	0.000000	0.000000	
Q8WWP7	GIMAP1	0.000000	0.000000	0.000000	
Q9Y6W3	CAPN7	0.000000	0.000000	0.000000	
Q15800	MSMO1	0.000000	0.000000	0.000000	
Q3KQV3	ZNF792	0.000000	0.000000	0.000000	
Q6UXI9	NPNT	0.000000	0.000000	0.000000	
Q9BXL7	CARD11	0.000000	0.000000	0.000000	
Q9NUW8	TDP1	0.000000	0.000000	0.000000	
Q86TL2	STIMATE	0.000000	0.000000	0.000000	
Q9H9T3	ELP3	0.000000	0.000000	0.000000	
Q92843	BCL2L2	0.000000	0.000000	0.000000	
Q96A47	ISL2	0.000000	0.000000	0.000000	
P48454	PPP3CC	0.000000	0.000000	0.000000	
P78368	CSNK1G2	0.000000	0.000000	0.000000	
P56559	ARL4C	0.000000	0.000000	0.000000	
Q6IE81	JADE1	0.000000	0.000000	0.000000	
Q96M94	KLHL15	0.000000	0.000000	0.000000	
Q9P086	MED11	0.000000	0.000000	0.000000	
Q9UPN6	SCAF8	0.000000	0.000000	0.000000	
O43427	FIBP	0.000000	0.000000	0.000000	
Q9BRB3	PIGQ	0.000000	0.000000	0.000000	
P29692	EEF1D	0.000000	0.000000	0.000000	
Q9Y2L8	ZKSCAN5	0.000000	0.000000	0.000000	
O94889	KLHL18	0.000000	0.000000	0.000000	
P98170	XIAP	0.000000	0.000000	0.000000	
Q9UEE9	CFDP1	0.000000	0.000000	0.000000	
Q9Y5Z7	HCFC2	0.000000	0.000000	0.000000	
O14757	CHEK1	0.000000	0.000000	0.000000	
Q8TF01	PNISR	0.000000	0.000000	0.000000	
Q9H074	PAIP1	0.000000	0.000000	0.000000	
A6NHQ4	EPOP	0.000000	0.000000	0.000000	
Q5QP82	DCAF10	0.000000	0.000000	0.000000	
P13473	LAMP2	0.000000	0.000000	0.000000	
Q96P16	RPRD1A	0.000000	0.000000	0.000000	
P49755	TMED10	0.000000	0.000000	0.000000	
P10147	CCL3	0.000000	0.000000	0.000000	
P25774	CTSS	0.000000	0.000000	0.000000	
Q00978	IRF9	0.000000	0.000000	0.000000	
P23511	NFYA	0.000000	0.000000	0.000000	
P30536	TSPO	0.000000	0.000000	0.000000	
